C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_40_838.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_40_838.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_40_838.jpg, 0, 0, 0, 7.98503E-05
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_40_942.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_40_942.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_40_942.jpg, 0, 0, 0, 7.828791E-05
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_41_044.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_41_044.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_41_044.jpg, 0, 0, 0, 7.934251E-05
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_41_147.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_41_147.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_41_147.jpg, 0, 0, 0, 7.853981E-05
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_41_249.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_41_249.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_41_249.jpg, 0, 0, 0, 7.824795E-05
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_41_350.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_41_350.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_41_350.jpg, 0, 0.280581, 0, 0.2114753
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_41_452.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_41_452.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_41_452.jpg, 0, 0.5812473, 0, 0.7325284
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_41_554.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_41_554.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_41_554.jpg, 0, 0.8882782, 0, 1.66394
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_41_656.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_41_656.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_41_656.jpg, 0, 1, 0, 2.808633
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_41_759.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_41_759.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_41_759.jpg, 0, 1, 0, 3.980322
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_41_860.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_41_860.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_41_860.jpg, -0.2665113, 1, 0, 5.13483
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_41_961.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_41_961.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_41_961.jpg, -0.06434671, 1, 0, 6.289094
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_42_064.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_42_064.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_42_064.jpg, 0, 1, 0, 7.657178
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_42_167.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_42_167.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_42_167.jpg, -0.3088071, 1, 0, 8.759978
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_42_268.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_42_268.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_42_268.jpg, -0.568572, 1, 0, 9.805535
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_42_369.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_42_369.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_42_369.jpg, -0.2646624, 1, 0, 10.91896
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_42_473.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_42_473.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_42_473.jpg, 0, 1, 0, 12.11766
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_42_575.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_42_575.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_42_575.jpg, -0.2747553, 1, 0, 12.84175
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_42_676.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_42_676.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_42_676.jpg, 0, 1, 0, 14.17697
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_42_778.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_42_778.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_42_778.jpg, -0.0282573, 1, 0, 15.1503
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_42_879.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_42_879.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_42_879.jpg, -0.3362742, 1, 0, 16.24984
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_42_980.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_42_980.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_42_980.jpg, -0.4661088, 1, 0, 17.14175
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_43_082.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_43_082.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_43_082.jpg, -0.1726941, 1, 0, 18.19628
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_43_186.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_43_186.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_43_186.jpg, 0, 1, 0, 19.39922
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_43_289.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_43_289.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_43_289.jpg, 0, 1, 0, 20.43153
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_43_390.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_43_390.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_43_390.jpg, -0.3004038, 1, 0, 21.38519
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_43_493.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_43_493.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_43_493.jpg, -0.05215505, 1, 0, 22.38055
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_43_596.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_43_596.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_43_596.jpg, -0.04708864, 1, 0, 23.35715
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_43_697.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_43_697.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_43_697.jpg, -0.0112944, 1, 0, 24.32997
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_43_801.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_43_801.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_43_801.jpg, -0.3156582, 1, 0, 25.25016
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_43_903.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_43_903.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_43_903.jpg, -0.6661604, 1, 0, 26.13164
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_44_006.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_44_006.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_44_006.jpg, -0.764154, 1, 0, 26.74073
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_44_108.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_44_108.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_44_108.jpg, -0.4612785, 1, 0, 27.66725
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_44_208.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_44_208.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_44_208.jpg, -0.1592409, 1, 0, 28.63467
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_44_311.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_44_311.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_44_311.jpg, 0, 1, 0, 29.5272
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_44_411.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_44_411.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_44_411.jpg, 0, 1, 0, 30.19124
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_44_512.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_44_512.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_44_512.jpg, 0.0923217, 1, 0, 30.1861
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_44_615.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_44_615.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_44_615.jpg, 0.3888839, 1, 0, 30.15494
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_44_717.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_44_717.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_44_717.jpg, 0.165474, 1, 0, 30.19024
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_44_819.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_44_819.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_44_819.jpg, 0, 1, 0, 30.18866
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_44_923.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_44_923.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_44_923.jpg, 0, 1, 0, 30.18989
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_45_024.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_45_024.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_45_024.jpg, 0, 1, 0, 30.18977
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_45_125.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_45_125.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_45_125.jpg, 0, 1, 0, 30.19062
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_45_229.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_45_229.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_45_229.jpg, 0, 1, 0, 30.19035
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_45_331.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_45_331.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_45_331.jpg, 0, 1, 0, 30.19107
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_45_434.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_45_434.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_45_434.jpg, 0, 1, 0, 30.19063
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_45_538.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_45_538.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_45_538.jpg, 0, 1, 0, 30.19053
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_45_639.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_45_639.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_45_639.jpg, -0.1183722, 1, 0, 30.1865
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_45_742.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_45_742.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_45_742.jpg, -0.1100247, 1, 0, 30.19055
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_45_844.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_45_844.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_45_844.jpg, 0, 1, 0, 30.1907
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_45_946.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_45_946.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_45_946.jpg, 0, 1, 0, 30.19059
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_46_049.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_46_049.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_46_049.jpg, 0, 1, 0, 30.19137
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_46_150.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_46_150.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_46_150.jpg, -0.276336, 1, 0, 30.17184
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_46_251.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_46_251.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_46_251.jpg, -0.2734995, 1, 0, 30.1859
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_46_351.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_46_351.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_46_351.jpg, 0, 1, 0, 30.18726
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_46_452.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_46_452.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_46_452.jpg, 0, 1, 0, 30.18984
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_46_556.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_46_556.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_46_556.jpg, 0, 1, 0, 30.19024
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_46_657.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_46_657.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_46_657.jpg, 0, 1, 0, 30.19031
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_46_757.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_46_757.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_46_757.jpg, 0, 1, 0, 30.19031
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_46_860.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_46_860.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_46_860.jpg, -0.1221642, 1, 0, 30.18632
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_46_962.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_46_962.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_46_962.jpg, -0.1442373, 1, 0, 30.18983
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_47_062.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_47_062.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_47_062.jpg, 0, 1, 0, 30.18977
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_47_166.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_47_166.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_47_166.jpg, 0, 1, 0, 30.19022
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_47_269.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_47_269.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_47_269.jpg, -0.0257235, 1, 0, 30.19022
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_47_371.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_47_371.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_47_371.jpg, -0.3186801, 1, 0, 30.16755
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_47_473.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_47_473.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_47_473.jpg, -0.5704302, 1, 0, 30.13773
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_47_575.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_47_575.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_47_575.jpg, -0.2692125, 1, 0, 30.19306
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_47_675.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_47_675.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_47_675.jpg, 0, 1, 0, 30.18688
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_47_779.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_47_779.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_47_779.jpg, 0, 1, 0, 30.18983
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_47_878.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_47_878.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_47_878.jpg, -0.1222047, 1, 0, 30.18826
C:\Users\Premium\Desktop\neural network\data\IMG\center_2020_04_18_12_09_47_981.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\left_2020_04_18_12_09_47_981.jpg, C:\Users\Premium\Desktop\neural network\data\IMG\right_2020_04_18_12_09_47_981.jpg, 0, 1, 0, 30.19011
